ID,symmetry,seq_length
6g70_A,C2,1340
6g96_A,C2,352
6g9c_A,C2,990
6gar_A,C2,698
6gbs_A,C2,696
6gd1_A,C2,412
6gdj_A,C2,176
6gfb_A,C2,332
6gfl_A,C2,948
6gg2_A,C2,994
6ggo_A,C2,424
6ghf_A,C2,448
6ghs_A,C2,622
6ghu_A,C2,156
6gib_A,C2,490
6gke_A,C2,648
6gks_A,C2,288
6gna_A,C2,576
6gp3_A,C2,690
6gqd_A,C2,760
6gu1_A,C2,196
6gug_A,C2,584
6gup_A,C2,710
6guw_A,C2,310
6gwi_A,C2,924
6gyg_A,C2,140
6gyw_A,C2,350
6gz0_A,C2,430
6gza_A,C2,174
6gzf_A,C2,682
6h00_A,C2,522
6h0n_A,C2,778
6h1w_A,C2,428
6h24_A,C2,270
6h26_A,C2,506
6h2l_A,C2,408
6h3p_A,C2,506
6h56_A,C2,508
6h6x_A,C2,896
6h7a_A,C2,184
6h7g_A,C2,692
6h8f_A,C2,150
6hat_A,C2,546
6hb5_A,C2,848
6hbs_A,C2,880
6hbu_A,C2,1310
6hcz_A,C2,398
6hej_A,C2,1112
6hfg_B,C2,294
6hhn_A,C2,230
6hiu_A,C2,322
6hjs_A,C2,484
6hjw_A,C2,630
6hlk_A,C2,306
6hn6_A,C2,564
6hnd_A,C2,1058
6hq2_A,C2,216
6g1h_A,C2,690
6hqz_A,C2,308
6htj_A,C2,238
6huh_A,C2,548
6hun_A,C2,916
6huw_A,C2,366
6hvn_A,C2,356
6hxa_A,C2,798
6hxv_A,C2,342
6hzk_A,C2,666
6hzy_A,C2,950
6i01_A,C2,1054
6i0i_A,C2,216
6i1a_A,C2,740
6i1r_A,C2,644
6i5b_A,C2,1052
6i69_A,C2,202
6i6m_A,C2,786
6i6w_A,C2,204
6i6z_A,C2,616
6i7h_A,C2,686
6i8v_A,C2,442
6ia6_A,C2,900
6ib7_A,C2,542
6if6_A,C2,266
6ifb_A,C2,270
6ifq_A,C2,514
6ig4_A,C2,626
6igv_A,C2,236
6iik_A,C2,798
6ijc_A,C2,1182
6ije_A,C2,218
6iko_A,C2,992
6ime_A,C2,592
6inx_A,C2,690
6io1_A,C2,902
6iow_A,C2,680
6iqe_A,C2,174
6iqn_A,C2,592
6is9_A,C2,448
6isk_A,C2,316
6itk_A,C2,672
6iu3_A,C2,468
6iub_A,C2,552
6iuf_A,C2,192
6iuy_A,C2,1248
6ix2_A,C2,862
6iym_A,C2,570
6iyo_A,C2,926
6iz9_A,C2,940
6j05_A,C2,248
6j0e_A,C2,254
6j0t_A,C2,1112
6j25_A,C2,548
6j2l_A,C2,404
6j38_A,C2,790
6j3a_A,C2,1234
6j3e_A,C2,512
6j3g_A,C2,530
6j5c_A,C2,802
6j66_A,C2,1042
6j6a_A,C2,886
6j6l_A,C2,396
6j6u_A,C2,1236
6j6v_A,C2,210
6j7c_A,C2,688
6j8l_A,C2,274
6j94_A,C2,1038
6j9d_A,C2,618
6j9k_A,C2,250
6j9r_A,C2,272
6jbj_A,C2,1296
6jcn_A,C2,468
6jdh_A,C2,594
6jf4_A,C2,318
6jgf_A,C2,252
6jhu_A,C2,566
6ji6_A,C2,452
6jif_A,C2,718
6jiw_A,C2,574
6jkg_A,C2,490
6jl9_A,C2,392
6jnj_A,C2,622
6jq1_A,C2,264
6jqd_A,C2,328
6jqw_A,C2,704
6jrl_A,C2,1020
6jsx_A,C2,146
6jtg_A,C2,700
6jtz_A,C2,704
6ju1_A,C2,828
6ju5_A,C2,1240
6juf_A,C2,730
6jvv_A,C2,606
6jwk_A,C2,444
6jws_A,C2,1456
6jy1_A,C2,830
6jyi_A,C2,370
6jyk_A,C2,194
6jyu_A,C2,970
6jyx_A,C2,606
6jza_A,C2,162
6jzf_A,C2,360
6jzl_A,C2,558
6k0g_A,C2,696
6k17_A,C2,440
6k2e_A,C2,176
6k2l_A,C2,536
6k2y_A,C2,284
6k38_A,C2,706
6k39_A,C2,304
6k4e_A,C2,602
6k62_A,C2,538
6k6l_A,C2,566
6k6s_A,C2,1148
6k88_A,C2,522
6k8e_A,C2,256
6k8h_A,C2,908
6k8i_A,C2,1224
6k8s_A,C2,1390
6k8v_A,C2,1150
6k97_A,C2,680
6k9z_A,C2,636
6kbi_A,C2,1240
6kd3_A,C2,644
6ket_A,C2,724
6kfm_A,C2,922
6kfs_A,C2,534
6kgi_B,C2,172
6khr_A,C2,840
6ki2_A,C2,326
6kju_A,C2,508
6kkn_A,C2,752
6kmo_A,C2,674
6kqp_A,C2,440
6kr5_A,C2,676
6ksi_A,C2,816
6ktq_A,C2,824
6kub_A,C2,760
6kue_A,C2,656
6kun_A,C2,600
6kuw_A,C2,992
6kv9_A,C2,692
6kvn_A,C2,342
6kvr_A,C2,1142
6kwz_A,C2,196
6kyx_A,C2,200
6l2m_A,C2,304
6l6w_A,C2,692
6lac_A,C2,362
6lg1_A,C2,970
6lh6_A,C2,146
6lyi_A,C2,742
6m9u_A,C2,566
6l08_A,C2,616
6l0t_A,C2,464
6l1l_A,C2,798
6l25_A,C2,546
6l2a_A,C2,244
6l2u_A,C2,206
6l2w_A,C2,248
6l3q_A,C2,280
6l4g_A,C2,750
6l4v_A,C2,1004
6l5h_A,C2,196
6l6g_A,C2,538
6l85_A,C2,804
6l9u_A,C2,384
6laf_A,C2,492
6lcm_C,C2,354
6lcq_A,C2,108
6le1_A,C2,200
6le2_A,C2,632
6leb_A,C2,630
6lfn_A,C2,938
6lg2_A,C2,384
6lgx_A,C2,886
6lhn_A,C2,154
6lj9_A,C2,562
6ljh_A,C2,772
6lkb_A,C2,320
6lkd_A,C2,990
6lkx_A,C2,998
6lky_A,C2,680
6lkz_C,C2,990
6ll9_A,C2,748
6lmh_A,C2,220
6lnd_K,C2,792
6lpa_A,C2,240
6lpn_A,C2,962
6lr1_A,C2,902
6ltf_A,C2,670
6ltt_A,C2,640
6lut_A,C2,658
6lw3_A,C2,326
6lzh_A,C2,588
6m1t_A,C2,402
6m2a_A,C2,252
6m2o_A,C2,1048
6m31_A,C2,566
6m3f_B,C2,498
6m4b_A,C2,460
6m4c_A,C2,196
6m6q_A,C2,670
6mc8_A,C2,616
6mde_A,C2,606
6mgv_A,C2,1562
6mh4_A,C2,752
6mhk_A,C2,1228
6mhl_A,C2,1232
6mi3_A,C2,248
6mj1_A,C2,414
6mn8_A,C2,1010
6mni_A,C2,574
6mnz_A,C2,746
6mog_A,C2,330
6mou_A,C2,764
6mpr_A,C2,1134
6ms3_A,C2,1076
6mtk_A,C2,658
6mvu_A,C2,1534
6mx1_A,C2,326
6mxv_A,C2,504
6n0i_A,C2,1412
6n10_A,C2,830
6n2a_A,C2,844
6n2l_A,C2,200
6n2u_A,C2,198
6n34_A,C2,290
6n5z_A,C2,358
6n63_A,C2,396
6n7o_A,C2,104
6n90_A,C2,190
6n91_A,C2,680
6n9q_D,C2,564
6nag_A,C2,730
6nb0_A,C2,574
6nbp_A,C2,526
6ncs_A,C2,580
6nd7_A,C2,668
6ndi_A,C2,668
6ndr_A,C2,390
6nds_A,C2,640
6ne9_A,C2,764
6nek_A,C2,186
6nf4_A,C2,1174
6nf6_A,C2,1124
6nfe_A,C2,646
6nhi_A,C2,914
6nhl_A,C2,486
6nib_A,C2,734
6nim_A,C2,242
6nj1_A,C2,564
6njc_A,C2,404
6njk_A,C2,734
6njy_A,C2,496
6nk3_A,C2,548
6nke_A,C2,504
6nki_A,C2,868
6nl2_A,C2,1188
6nla_A,C2,112
6nnw_A,C2,416
6nop_A,C2,556
6nph_A,C2,944
6npj_B,C2,874
6nqz_A,C2,520
6nrz_A,C2,1068
6nsd_A,C2,1074
6nwd_A,C2,596
6nwh_A,C2,364
6nwx_A,C2,386
6nz4_A,C2,970
6nzj_A,C2,546
6o15_A,C2,744
6o1e_A,C2,910
6o2d_A,C2,316
6o2k_A,C2,284
6o3p_A,C2,678
6o5k_A,C2,144
6o62_A,C2,368
6o84_A,C2,1380
6o8l_A,C2,222
6o9a_A,C2,628
6oap_A,C2,632
6obt_A,C2,628
6od8_A,C2,1116
6odl_A,C2,558
6oei_A,C2,596
6oh6_A,C2,684
6oh9_A,C2,978
6ohi_A,C2,390
6ohz_A,C2,460
6oid_A,C2,634
6ojf_A,C2,412
6okh_A,C2,380
6omp_A,C2,712
6on4_A,C2,526
6on6_A,C2,236
6ont_A,C2,264
6onw_A,C2,758
6ptq_A,C2,964
6pxx_A,C2,530
6qkb_A,C2,774
6qlc_A,C2,208
6qp7_A,C2,1314
6qsi_A,C2,1056
6otu_A,C2,1066
6ouv_A,C2,1300
6oux_A,C2,786
6owd_A,C2,60
6oxm_A,C2,822
6p29_A,C2,280
6p2d_A,C2,630
6p2i_A,C2,628
6p2j_A,C2,1188
6p3j_A,C2,730
6p3x_A,C2,772
6p44_A,C2,246
6p58_A,C2,300
6p74_A,C2,1056
6p7j_A,C2,510
6p8c_A,C2,498
6paj_A,C2,458
6pal_A,C2,814
6pc0_A,C2,990
6pce_A,C2,140
6pf2_A,C2,318
6pi4_A,C2,258
6pi9_A,C2,520
6pnr_A,C2,1352
6pon_A,C2,548
6pqn_A,C2,994
6prh_A,C2,248
6psl_A,C2,22
6pt4_A,C2,994
6ptl_A,C2,384
6pz2_A,C2,534
6pzj_A,C2,542
6pzl_A,C2,484
6q1q_A,C2,582
6q2c_A,C2,920
6q32_A,C2,942
6q4s_A,C2,686
6q4w_A,C2,696
6q4x_A,C2,682
6q7i_A,C2,1570
6q8f_A,C2,1028
6q8j_A,C2,394
6qa0_A,C2,282
6qaj_A,C2,1088
6qbr_A,C2,550
6qek_A,C2,158
6qla_A,C2,702
6qm2_A,C2,492
6qm3_A,C2,554
6qp1_A,C2,842
6qp8_A,C2,1314
6qp9_A,C2,1072
6qpk_A,C2,160
6qrj_A,C2,968
6qs9_A,C2,1214
6qu0_A,C2,422
6r1m_A,C2,874
6r45_A,C2,422
6r5j_A,C2,136
6r6u_A,C2,924
6r80_A,C2,568
6ra0_A,C2,306
6rcg_A,C2,592
6rci_A,C2,360
6rs4_A,C2,642
6sj8_A,C2,614
6sjv_A,C2,1086
6sl2_A,C2,1240
6sm4_A,C2,194
6rhf_A,C2,226
6riu_A,C2,938
6riv_A,C2,454
6rjo_A,C2,980
6rk0_A,C2,450
6rk1_A,C2,116
6rlt_A,C2,958
6rn5_A,C2,752
6rnq_A,C2,504
6rqa_A,C2,682
6rx9_A,C2,428
6ryk_A,C2,458
6s4q_A,C2,686
6s6f_A,C2,750
6s7x_A,C2,340
6s95_A,C2,204
6s9a_A,C2,708
6sa9_A,C2,320
6sbs_A,C2,242
6sbw_A,C2,134
6scg_A,C2,910
6scz_A,C2,774
6sek_A,C2,1066
6sf4_A,C2,696
6sff_A,C2,688
6sfh_A,C2,476
6sg8_A,C2,936
6si6_A,C2,616
6sib_A,C2,146
6sid_A,C2,180
6sqj_A,C2,664
6srb_A,C2,522
6srn_A,C2,428
6ssd_A,C2,848
6st4_A,C2,208
6su3_A,C2,528
6su9_A,C2,994
6sw4_A,C2,670
6syh_A,C2,656
6t0q_A,C2,706
6t1s_A,C2,558
6t2t_A,C2,476
6t3e_A,C2,698
6t4d_A,C2,434
6t4r_AAA,C2,432
6t69_A,C2,432
6t74_A,C2,324
6t7o_A,C2,134
6tc7_AAA,C2,718
6tcb_A,C2,188
6tgk_C,C2,210
6tgz_F,C2,748
6th1_R,C2,736
6tho_A,C2,444
6tja_A,C2,722
6tjd_A,C2,328
6tjr_A,C2,698
6tl7_A,C2,270
6to3_AAA,C2,610
6tor_A,C2,998
6tp5_A,C2,842
6trj_A,C2,182
6trv_AAA,C2,594
6tsb_AAA,C2,734
6ttb_A,C2,746
6ttl_A,C2,1348
6ty7_A,C2,598
6uh2_A,C2,526
6uut_A,C2,974
6uv8_A,C2,376
6vfr_A,C2,872
6vhl_E,C2,154
6vlp_A,C2,202
6vtv_A,C2,516
6w4u_A,C2,518
6tts_A,C2,398
6tum_A,C2,444
6tvp_A,C2,802
6twj_A,C2,812
6ty0_A,C2,200
6tzw_A,C2,188
6u11_A,C2,994
6u1b_A,C2,448
6u1q_A,C2,470
6u1r_A,C2,766
6u2u_A,C2,92
6u6t_A,C2,582
6u9i_A,C2,314
6uak_A,C2,616
6ubl_A,C2,422
6ubo_A,C2,354
6uct_A,C2,638
6ud1_A,C2,272
6udr_A,C2,20
6ue4_A,C2,798
6uf9_A,C2,48
6ugk_A,C2,678
6ui5_A,C2,1000
6uj5_A,C2,750
6ujd_A,C2,988
6ujk_A,C2,516
6un5_A,C2,508
6un8_A,C2,506
6uq8_A,C2,1208
6ur7_A,C2,504
6uss_A,C2,1034
6uuk_A,C2,698
6uvu_A,C2,248
6ux9_A,C2,740
6uxu_A,C2,600
6v1q_A,C2,1546
6v2j_A,C2,978
6v33_A,C2,524
6v3q_A,C2,460
6v3w_A,C2,396
6v3z_A,C2,398
6v42_A,C2,934
6v45_A,C2,418
6v4v_A,C2,380
6v6y_A,C2,554
6v72_A,C2,490
6v77_A,C2,588
6v7u_A,C2,138
6v91_A,C2,422
6vbb_A,C2,752
6vbf_A,C2,252
6vd8_A,C2,172
6vda_A,C2,202
6vg1_A,C2,1294
6vgo_A,C2,976
6vj4_A,C2,528
6vjg_A,C2,220
6vlb_A,C2,760
6vlf_A,C2,1086
6vmh_B,C2,310
6vud_A,C2,386
6vun_A,C2,472
6vvg_A,C2,558
6vwa_A,C2,818
6vwo_A,C2,874
6vz0_A,C2,154
6vzf_A,C2,210
6vzy_A,C2,982
6w08_A,C2,718
6w40_A,C2,240
6w6a_A,C2,510
6wku_A,C2,1390
6xb5_A,C2,488
6xb6_A,C2,484
6yex_A,C2,618
6yhh_A,C2,1346
6ytz_A,C2,702
6yxa_A,C2,1124
6w6b_A,C2,482
6w7x_A,C2,832
6w81_A,C2,604
6wao_A,C2,868
6wb3_A,C2,64
6wb4_A,C2,638
6wbd_A,C2,1022
6wbp_A,C2,116
6wci_A,C2,852
6whp_A,C2,880
6wlg_A,C2,846
6wlv_A,C2,686
6wmm_A,C2,728
6wn2_A,C2,644
6wn5_A,C2,464
6wrt_A,C2,628
6wsh_A,C2,384
6wsm_A,C2,252
6wt4_A,C2,324
6wt6_A,C2,830
6wtw_A,C2,982
6wu7_A,C2,382
6wxo_A,C2,382
6wxw_A,C2,764
6x1l_A,C2,544
6x2d_A,C2,230
6xa0_A,C2,252
6xdc_A,C2,568
6xep_A,C2,656
6xfi_A,C2,1058
6xfr_A,C2,452
6xfu_A,C2,140
6xh9_A,C2,682
6xj9_A,C2,1530
6xm6_A,C2,978
6xmr_A,C2,724
6xo2_A,C2,644
6xpd_A,C2,640
6xph_A,C2,246
6xuo_A,C2,448
6xwm_A,C2,1038
6xys_A,C2,1162
6xz3_A,C2,268
6xz4_A,C2,736
6y04_A,C2,364
6y0k_AAA,C2,772
6y14_A,C2,26
6y1b_A,C2,524
6y1w_A,C2,1046
6y1y_A,C2,258
6y74_A,C2,516
6y7f_A,C2,576
6y7q_AAA,C2,270
6y86_A,C2,850
6y8l_A,C2,372
6y9j_A,C2,524
6ydr_A,C2,304
6yf6_A,C2,288
6yge_A,C2,496
6yip_A,C2,150
6yjd_A,C2,254
6ylz_AAA,C2,436
6yoa_A,C2,290
6yp4_A,C2,428
6ypz_AAA,C2,510
6ytu_A,C2,70
6yug_A,C2,304
6yzg_A,C2,636
6z01_A,C2,1078
6z0f_A,C2,846
6z0p_A,C2,542
6z4c_A,C2,674
6z4u_A,C2,194
6zb8_A,C2,782
7a3w_A,C2,590
7a6p_A,C2,336
7b4i_AAA,C2,928
6z3z_A,C2,938
6z4n_AAA,C2,648
6z68_A,C2,752
6z70_A,C2,992
6zdw_AAA,C2,544
6zdy_A,C2,230
6zdz_A,C2,540
6zhk_A,C2,932
6zi1_AAA,C2,204
6zl6_A,C2,654
6zmm_A,C2,578
6zpm_A,C2,208
6zt3_A,C2,856
6zt4_A,C2,384
6zva_A,C2,210
6zxq_A,C2,838
6zxt_A,C2,510
6zz4_A,C2,628
7a5c_A,C2,632
7ads_A,C2,296
7ae6_A,C2,314
7aed_A,C2,390
7aex_A,C2,550
7ag6_A,C2,612
7ag9_A,C2,856
7agw_A,C2,142
7ahy_AAA,C2,142
7ail_A,C2,700
7ajl_AAA,C2,598
7al1_A,C2,192
7alz_A,C2,562
7amk_A,C2,960
7ani_A,C2,366
7aqu_A,C2,1102
7arp_A,C2,476
7ars_A,C2,70
7asi_A,C2,354
7asv_A,C2,1416
7ath_AAA,C2,412
7av6_A,C2,276
7azq_A,C2,398
7b0d_A,C2,798
7b0m_AAA,C2,750
7b1r_A,C2,594
7b4q_A,C2,640
7b5w_A,C2,196
7b67_A,C2,332
7bgm_A,C2,476
7bio_A,C2,228
7bip_A,C2,708
7bj0_A,C2,228
7bjg_A,C2,206
7bjt_A,C2,1502
7bnr_A,C2,424
7bp3_A,C2,988
7bqg_A,C2,180
7br0_A,C2,672
7br1_A,C2,328
7bra_A,C2,890
7brt_A,C2,268
7btu_A,C2,474
7buj_A,C2,894
7bv3_A,C2,966
7bvd_A,C2,1048
7bxp_A,C2,822
7byw_A,C2,240
7bze_A,C2,246
7c23_A,C2,410
7c28_A,C2,130
7c31_A,C2,94
7c3h_A,C2,1080
7c4h_A,C2,582
7c5z_A,C2,172
7c7e_A,C2,458
7c8f_A,C2,532
7c8n_A,C2,274
7c8p_A,C2,322
7c9b_A,C2,484
7caq_A,C2,448
7cbe_A,C2,618
7cbf_A,C2,804
7cbr_A,C2,752
7cc8_A,C2,594
7ccb_A,C2,368
7cch_A,C2,456
7cci_A,C2,288
7cdv_A,C2,740
7cf7_A,C2,316
7cfa_A,C2,480
7cff_A,C2,340
7cfh_A,C2,338
7ch1_A,C2,1582
7chg_A,C2,674
7ci1_A,C2,646
7cig_A,C2,1114
7cik_A,C2,346
7cj3_A,C2,582
7cjn_B,C2,242
7cjy_A,C2,1084
7cla_A,C2,524
7cma_A,C2,316
7cnb_A,C2,214
7cok_A,C2,572
7cph_A,C2,334
7cr9_A,C2,414
7csv_A,C2,202
7ct3_A,C2,240
7ct6_A,C2,1116
7cxr_A,C2,1250
7cxs_A,C2,704
7cym_A,C2,880
7cyx_A,C2,754
7d2f_A,C2,656
7d34_A,C2,164
7d4r_A,C2,500
7d54_A,C2,484
7d62_A,C2,648
7d78_A,C2,644
7d8v_A,C2,874
7d9c_A,C2,1178
7da9_A,C2,786
7dc9_A,C2,322
7dck_A,C2,496
7dg0_A,C2,350
7dhp_A,C2,274
7dib_A,C2,792
7dka_A,C2,464
7dl0_A,C2,716
7dm0_A,C2,390
7cee_A,C2,1310
7dns_A,C2,194
7dnu_A,C2,500
7dog_A,C2,646
7dp1_A,C2,466
7dq5_A,C2,1098
7drg_A,C2,724
7drj_A,C2,424
7dsp_A,C2,766
7dsw_A,C2,840
7dtk_A,C2,476
7dtl_A,C2,182
7duf_A,C2,134
7dus_A,C2,306
7dv7_A,C2,696
7dvi_A,C2,302
7dvl_A,C2,838
7dvn_A,C2,294
7dvr_A,C2,306
7dxy_A,C2,86
7e0c_A,C2,1374
7e1k_A,C2,244
7e28_A,C2,510
7e2k_A,C2,270
7e2v_A,C2,1100
7e4m_A,C2,626
7e4n_A,C2,598
7e5m_A,C2,472
7e76_A,C2,1114
7e90_A,C2,252
7ebd_A,C2,322
7ebl_A,C2,334
7eih_A,C2,1190
7ejq_A,C2,316
7ejs_A,C2,290
7eme_A,C2,894
7ep1_A,C2,500
7ep3_A,C2,502
7esj_A,C2,732
7etk_A,C2,624
7exi_A,C2,280
7ezz_A,C2,514
7f0k_A,C2,184
7e2r_A,C2,410
7e7g_A,C2,742
7ess_A,C2,340
7f3g_A,C2,564
7f52_A,C2,1346
7fds_A,C2,256
7fg6_A,C2,752
7fh3_A,C2,786
7jid_A,C2,584
7jjv_A,C2,264
7jl6_A,C2,208
7jli_A,C2,520
7jp2_A,C2,672
7jpj_A,C2,882
7jqe_A,C2,1208
7jqh_A,C2,650
7jrk_A,C2,308
7jw2_A,C2,454
7jw6_A,C2,462
7jyp_A,C2,686
7jzs_A,C2,364
7k1a_A,C2,422
7k3p_A,C2,688
7k5n_A,C2,542
7k6y_A,C2,620
7kb9_A,C2,438
7kbu_A,C2,488
7kct_A,C2,962
7kff_A,C2,616
7kfo_A,C2,364
7kgz_A,C2,1468
7kl8_A,C2,280
7kmq_A,C2,1572
7kmu_A,C2,300
7kpz_A,C2,330
7kqa_A,C2,700
7kr6_AAA,C2,544
7kua_A,C2,382
7kuu_A,C2,454
7kwd_A,C2,1002
7kym_A,C2,368
7kyw_A,C2,262
7l0a_A,C2,522
7l2a_A,C2,332
7l75_A,C2,554
7l7x_AAA,C2,808
7lap_A,C2,584
7lbj_A,C2,600
7ld8_A,C2,540
7lda_A,C2,446
7ldq_A,C2,446
7lg9_A,C2,634
7lgu_A,C2,1500
7kih_A,C2,182
7l6s_A,C2,846
7lr8_A,C2,866
7m7k_B,C2,876
7mbk_A,C2,174
7mwa_A,C2,804
7mzy_A,C2,630
7n63_A,C2,738
7n79_A,C2,778
7lhv_A,C2,1370
7ll6_A,C2,668
7lld_A,C2,892
7lqx_A,C2,902
7lru_B,C2,526
7ltw_A,C2,214
7lzg_A,C2,312
7m0s_A,C2,254
7m1a_AAA,C2,358
7m1u_A,C2,656
7m1v_A,C2,442
7m3p_A,C2,366
7m92_A,C2,718
7mhv_A,C2,790
7miq_A,C2,424
7mqw_A,C2,284
7msu_A,C2,264
7mto_A,C2,408
7n0l_A,C2,686
7nbi_A,C2,276
7ncc_A,C2,568
7ndl_A,C2,1372
7nen_A,C2,352
7ng0_A,C2,456
7nox_A,C2,1196
7npd_A,C2,814
7o21_A,C2,648
7o39_A,C2,118
7o6l_A,C2,206
7o6z_A,C2,1240
7o7a_A,C2,854
7o8d_A,C2,292
7odc_A,C2,848
7odx_A,C2,730
7og3_A,C2,646
7okw_A,C2,212
7ol1_A,C2,678
7om2_A,C2,1368
7or6_AAA,C2,210
7ovw_AAA,C2,936
7p34_A,C2,812
7p54_A,C2,1082
7p5c_A,C2,1060
7p8d_A,C2,286
7p8e_A,C2,1288
7p9k_A,C2,1174
7pbg_A,C2,1058
7ped_A,C2,460
7po9_A,C2,196
7poh_A,C2,192
7ppp_A,C2,180
7pt0_A,C2,430
7r8d_A,C2,1332
7rhe_A,C2,846
7rsf_A,C2,772
7rtm_A,C2,1142
7s0r_A,C2,214
7s2n_A,C2,762
7s5a_A,C2,152
7s6e_A,C2,800
7she_A,C2,1562
7sk0_A,C2,672
7swk_A,C2,996
7szs_A,C2,438
7vdy_A,C2,590
7vem_A,C2,698
7vjn_A,C2,168
7vjo_A,C2,242
7voj_A,C2,1018
1a8m_A,C3,471
1ahs_A,C3,378
1ek9_A,C3,1284
1env_A,C3,369
1gr3_A,C3,480
1idp_A,C3,516
1js1_X,C3,972
1jxz_A,C3,807
1mww_A,C3,384
1ocy_A,C3,594
1pm4_A,C3,357
1tnf_A,C3,471
1a0s_P,C3,1239
1a12_A,C3,1239
1aa0_A,C3,339
1af6_A,C3,1263
1aly_A,C3,438
1avq_A,C3,684
1b77_A,C3,684
1bh0_A,C3,87
1ble_A,C3,489
1brt_A,C3,831
1c4t_A,C3,699
1c5e_A,C3,285
1cun_A,C3,639
1dcs_A,C3,933
1df4_A,C3,204
1dg6_A,C3,573
1di6_A,C3,585
1e20_A,C3,627
1el6_A,C3,657
1esj_A,C3,852
1f3g_A,C3,483
1f7l_A,C3,363
1g2o_A,C3,804
1h9j_A,C3,435
1hqg_A,C3,969
1htn_A,C3,546
1hup_A,C3,423
1j5s_A,C3,1389
1jlj_A,C3,567
1jq0_A,C3,252
1kfn_A,C3,168
1khx_A,C3,681
1kke_A,C3,630
1knb_A,C3,588
1kr4_A,C3,375
1kyc_A,C3,48
1l1s_A,C3,339
1m65_A,C3,735
1me5_A,C3,531
1mof_A,C3,165
1mxs_A,C3,675
1n3b_A,C3,648
1nkv_A,C3,768
1o51_A,C3,342
1o7k_A,C3,393
1o91_A,C3,534
1otg_A,C3,375
1p9h_A,C3,678
1pf5_A,C3,393
1plq_A,C3,774
1ppr_M,C3,936
1q14_A,C3,1083
1q5x_A,C3,483
1qhd_A,C3,1194
1qhv_A,C3,585
1qlm_A,C3,948
1qu9_A,C3,384
1qwg_A,C3,753
1s55_A,C3,468
1s9z_A,C3,54
1sed_A,C3,351
1sg2_A,C3,459
1sgj_A,C3,852
1tul_A,C3,324
1ur3_M,C3,957
1ve0_A,C3,402
1vmf_A,C3,435
1wm3_A,C3,216
1yc9_A,C3,1326
1zoi_A,C3,828
1ztm_A,C3,1470
1zvb_A,C3,102
2dj6_A,C3,345
2fef_A,C3,882
2fgq_X,C3,996
2i6u_A,C3,921
2ic7_A,C3,555
2ieq_A,C3,327
2ose_A,C3,702
1u5x_A,C3,420
1uae_A,C3,1257
1uku_A,C3,306
1uuy_A,C3,501
1v3w_A,C3,519
1vl0_A,C3,876
1vmh_A,C3,432
1w15_A,C3,459
1w58_1,C3,1092
1w9z_A,C3,849
1wbh_A,C3,642
1wck_A,C3,660
1woz_A,C3,531
1wru_A,C3,1137
1wt6_A,C3,243
1wvt_A,C3,516
1wy1_A,C3,516
1xho_A,C3,444
1xrg_A,C3,468
1y8t_A,C3,972
1yb0_A,C3,477
1ygs_A,C3,702
1yq8_A,C3,573
1yu0_A,C3,1143
1yx1_A,C3,792
1zck_A,C3,462
1zru_A,C3,792
1zvc_A,C3,567
2a5z_A,C3,786
2ah6_A,C3,624
2arh_A,C3,609
2b9b_A,C3,1491
2bcm_A,C3,495
2bhw_A,C3,696
2bi0_A,C3,1011
2brj_A,C3,564
2bt9_A,C3,270
2c3f_A,C3,1074
2cfv_A,C3,948
2chc_A,C3,510
2cu5_A,C3,387
2cw5_A,C3,765
2d39_A,C3,711
2e2a_A,C3,315
2e7a_A,C3,471
2ebo_A,C3,222
2edm_A,C3,483
2ekm_A,C3,486
2f0c_A,C3,573
2fkk_A,C3,618
2fvh_A,C3,360
2gtr_A,C3,783
2gvh_A,C3,864
2h6l_A,C3,438
2h8a_A,C3,462
2hew_F,C3,456
2hx0_A,C3,462
2i9d_A,C3,651
2ibl_A,C3,390
2idx_A,C3,588
2ig8_A,C3,432
2inu_A,C3,1230
2is8_A,C3,492
2iu8_A,C3,1122
2ium_A,C3,744
2j5z_A,C3,663
2jaf_A,C3,822
2o4v_A,C3,1233
2rjl_A,C3,552
2tnf_A,C3,468
2yko_A,C3,699
2yo0_A,C3,966
3c6v_A,C3,483
3d9x_A,C3,489
2otm_A,C3,462
2p4s_A,C3,1119
2p5z_X,C3,1473
2p90_A,C3,957
2pbq_A,C3,534
2pbz_A,C3,960
2pcn_A,C3,483
2pmp_A,C3,480
2por_A,C3,903
2q01_A,C3,1491
2q0t_A,C3,789
2q35_A,C3,729
2qg8_A,C3,489
2qkx_A,C3,1173
2qlk_A,C3,639
2qpx_A,C3,1128
2r32_A,C3,498
2rfr_A,C3,465
2rgq_A,C3,432
2uzh_A,C3,495
2v0h_A,C3,1368
2ves_A,C3,897
2vm9_A,C3,771
2vnl_A,C3,453
2vqa_A,C3,1083
2w6b_A,C3,168
2wds_A,C3,429
2wh7_A,C3,534
2wl7_A,C3,306
2wpz_A,C3,102
2wq5_A,C3,357
2wr8_A,C3,777
2wsw_A,C3,1527
2ww6_A,C3,81
2x29_A,C3,501
2x4j_A,C3,411
2xcz_A,C3,345
2xdh_A,C3,489
2xgf_A,C3,726
2xqh_A,C3,843
2xu8_A,C3,348
2xz3_A,C3,1389
2yeo_A,C3,195
2ygq_A,C3,972
2yny_A,C3,318
2ynz_A,C3,462
2yo2_A,C3,510
2yzj_A,C3,507
2z5w_A,C3,408
2zhy_A,C3,549
2zom_A,C3,339
